"RegionID","RegionName","PopRank","tier","1999-06-30","1999-09-30","1999-12-31","2000-03-31","2000-06-30","2000-09-30","2000-12-31","2001-03-31","2001-06-30","2001-09-30","2001-12-31","2002-03-31","2002-06-30","2002-09-30","2002-12-31","2003-03-31","2003-06-30","2003-09-30","2003-12-31","2004-03-31","2004-06-30","2004-09-30","2004-12-31","2005-03-31","2005-06-30","2005-09-30","2005-12-31","2006-03-31","2006-06-30","2006-09-30","2006-12-31","2007-03-31","2007-06-30","2007-09-30","2007-12-31","2008-03-31","2008-06-30","2008-09-30","2008-12-31","2009-03-31","2009-06-30","2009-09-30","2009-12-31","2010-03-31","2010-06-30","2010-09-30","2010-12-31","2011-03-31","2011-06-30","2011-09-30","2011-12-31","2012-03-31","2012-06-30","2012-09-30","2012-12-31","2013-03-31","2013-06-30","2013-09-30","2013-12-31","2014-03-31","2014-06-30","2014-09-30","2014-12-31","2015-03-31","2015-06-30","2015-09-30","2015-12-31","2016-03-31","2016-06-30"
102001,"United States",0,"Bottom Tier",0.300006826842418,0.315029561367336,0.316834076919005,0.334600327650543,0.343595503100709,0.337008659994445,0.33101382469627,0.316225599945105,0.322983663828958,0.317323980120768,0.314264867876111,0.319655120269355,0.317112271194688,0.30777449794718,0.305916359590861,0.299572698401539,0.290589884601736,0.312449895118021,0.312102405337288,0.306139820360892,0.329791042919414,0.326321256063125,0.335337820529003,0.344622475943608,0.348786237110752,0.359504875367691,0.379557280881295,0.385518497829042,0.394080836120058,0.39450072685207,0.38823644335913,0.386511967732875,0.396854059428764,0.395103708295491,0.376452119897899,0.361669225526017,0.359802609907623,0.353303335164139,0.325249890825137,0.305116098397655,0.300715667763547,0.296059051151457,0.283834902801679,0.28266766781516,0.277244198838934,0.258188374992304,0.251172108413448,0.251116389152907,0.23795477846917,0.224895770627753,0.215239997127609,0.207428609175111,0.201044903139847,0.19891631027903,0.192419607427326,0.200043028614074,0.201795843947856,0.224197154066361,0.220305999559729,0.218583077762231,0.214529553784859,0.216563680918454,0.216521292244921,0.213811068259828,0.219127705727735,0.226646357652841,0.231051461119408,0.22669349273208,0.230250945357158
102001,"United States",0,"Middle Tier",0.183957583382155,0.19121004895574,0.196900867473799,0.206565833681418,0.210425875807486,0.204490530944068,0.196284795638892,0.191523657698465,0.198757865009559,0.194173855796788,0.201900648867995,0.203093689321815,0.19609388785568,0.187993066184516,0.189939990868298,0.186713792047662,0.179335000022308,0.201280343042882,0.198275826241666,0.193019348907396,0.215143250487059,0.206716533109477,0.209429306040689,0.217783298148648,0.213759421392396,0.222679702480312,0.238033315966311,0.239720206802526,0.248505626932766,0.239977969013472,0.231527125966972,0.230026952274406,0.238875071279897,0.228107120010997,0.217575580353416,0.208871335773845,0.209480586637814,0.199038848542417,0.182370961899336,0.177042199158213,0.184616786671929,0.176486559112562,0.17162248906908,0.169842356450121,0.162655542660215,0.152524744410917,0.156852367352033,0.156830990708703,0.148824069251425,0.139991974020258,0.136584260482964,0.13613416957381,0.131772827316537,0.12903239665652,0.125816993230387,0.130903832399546,0.141352762428068,0.152220571799203,0.152903784785736,0.151174150241009,0.14810375109741,0.147641347259502,0.142040646809344,0.140655705501109,0.145460476018609,0.144927107975765,0.146746722435416,0.142883551599987,0.142413746804505
102001,"United States",0,"Upper Tier",0.147950164218904,0.155872277813754,0.157198360559066,0.166470373144077,0.171480781529044,0.168676008847611,0.165851651914839,0.158738301159257,0.161589359473976,0.159093737834945,0.157620339397031,0.160052337588569,0.158898373427552,0.154582395326699,0.153516106330898,0.150890580998951,0.146611526422606,0.157423620978203,0.157034552416584,0.154263578822349,0.166985444895272,0.164969907148721,0.17032506441913,0.175524007741927,0.178196083757518,0.18525401741802,0.196519701544918,0.200335834123272,0.204489765659832,0.202797686274743,0.197528181871879,0.194974864833581,0.198227510021298,0.196669455316104,0.186522005618632,0.178515781377366,0.178131783921479,0.173563215848645,0.158978395400341,0.148913030265702,0.146198572456105,0.145208602587849,0.139868784576355,0.139314765933949,0.136762947443814,0.12791825296249,0.125804325977473,0.127188930432735,0.121763928051325,0.116666071661323,0.112232443847845,0.108524437175132,0.10571878816457,0.104903960939388,0.101691884564529,0.105950937949825,0.10768259999825,0.120324460923795,0.118740234281126,0.118414484032389,0.116466765805661,0.116018709648641,0.114419433957537,0.111790791619987,0.112807115597805,0.114031087449296,0.114362028488264,0.11095378858327,0.11055937000053
394347,"Atlanta, GA",9,"Bottom Tier",0.252002487720501,0.267822837121308,0.273126889755129,0.29324771820223,0.303531995822168,0.299580277783431,0.297474879766647,0.285399723728077,0.293822955922133,0.290957539973123,0.288576693388932,0.293902716248989,0.291433517477984,0.284787165556208,0.280445373386361,0.274729337386906,0.265402564578718,0.283144326440176,0.280399193564017,0.272762141833806,0.290074361179943,0.281657421559791,0.287756160949358,0.292702964532972,0.291764501063218,0.296440262788514,0.307865541560894,0.307243333214582,0.310554693579747,0.310766274462064,0.305203370264787,0.298823749841882,0.306188441800066,0.311832047579147,0.303538843750199,0.298582315504904,0.30144244509127,0.29377135369571,0.266533102560765,0.251567557334786,0.249086118394811,0.245313989655029,0.236850128657351,0.243240815334601,0.240825278105781,0.218687696188708,0.20634748930986,0.198134282443086,0.18010103030779,0.166128447034825,0.154283242366744,0.143158446492412,0.135375126384313,0.130561137385341,0.126905678738108,0.131829278115528,0.134573494655539,0.153011547410091,0.152679622101052,0.152978583484658,0.15313060868513,0.156236910172943,0.157939948666658,0.156825636358543,0.163094297851507,0.169798398461753,0.17470237226249,0.171642362937283,0.173134624034718
394347,"Atlanta, GA",9,"Middle Tier",0.164371894795808,0.171317107320133,0.176343747490489,0.183898330408548,0.185946489493162,0.181044378065766,0.174123568084941,0.170081512898917,0.175491691677895,0.172129639980476,0.179133350446604,0.181686480665997,0.17612804190438,0.168517663455584,0.169354221779197,0.165810166148965,0.158180287215627,0.175586968953266,0.171130367531917,0.163744610086762,0.178833812141306,0.16898627671468,0.168859304507736,0.172648309727321,0.166364150658928,0.170093945471103,0.179586878724962,0.1795440996777,0.186354581756105,0.18144178921648,0.17572007856677,0.17213070036344,0.179395504723457,0.173384213111201,0.168409153504664,0.16443259924797,0.165813012392057,0.156161900032609,0.139294535619958,0.134508661274704,0.138101523876205,0.13259238198355,0.131279068285339,0.134607292462901,0.130962335457788,0.122005815476076,0.124000087403048,0.12047220222266,0.113288989645283,0.104820180714604,0.100560220808902,0.099599823713233,0.0969083396738889,0.0957127392603716,0.0941017647291484,0.0981039135156463,0.106778634298756,0.117112043727784,0.119380930105651,0.118612419101537,0.117380778751677,0.117479757746144,0.113326177577441,0.11321416539975,0.117453648016639,0.118066175886713,0.120753731147941,0.117895137855637,0.117186659082249
394347,"Atlanta, GA",9,"Upper Tier",0.138792875882426,0.147838860513245,0.150019355138092,0.15950402080789,0.164844033035221,0.162340484176645,0.158688247990352,0.150770964838571,0.152906740896177,0.150188332847043,0.148118155020382,0.150030959723654,0.148691517456878,0.143447017019837,0.140778925151571,0.136987059337171,0.131316156114402,0.13962306175858,0.138256178751886,0.134520056571237,0.143275505118476,0.139037133512124,0.141943619286345,0.144691807082556,0.144078053086872,0.147858228458045,0.156050559665664,0.158772749763803,0.162545505602083,0.162095389681166,0.158618856989947,0.155804065112105,0.159336654200804,0.16062152654127,0.154763676043823,0.150584080873313,0.151938956690465,0.148863936340415,0.13594697840477,0.129048638370836,0.127826600267251,0.126893398073334,0.122253493027586,0.121345438832373,0.119293911697151,0.111212780211541,0.108659070646469,0.108936228636406,0.104247923049485,0.100576068980264,0.0973427929953546,0.0941379859007963,0.0921626210277316,0.0916727693885517,0.0895238112960507,0.0933404253504721,0.094977571382142,0.106454561183717,0.10603625123947,0.106769442588528,0.105819084321812,0.105651354648864,0.105100910638945,0.104341941553541,0.106239546100585,0.108156331148634,0.109116036665305,0.106608196631182,0.106705967973078
394355,"Austin, TX",34,"Bottom Tier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307556420438047,0.284755146983756,0.279251589177465,0.285813245597141,0.275592101188269,0.257395622055592,0.244018436716613,0.233589239402561,0.223595299493774,0.22347758594835,0.221179524533365,0.236932100858765,0.247247057397794,0.270260817668349,0.261854370618508,0.260418719576624,0.253776121931916,0.256228532683627,0.258947384937805,0.260130012063163,0.266189176178135,0.274859390879776,0.280638659313497,0.279923504115875,0.287012713952882
394355,"Austin, TX",34,"Middle Tier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166804177385314,0.159829325528118,0.148922262653579,0.154515827095369,0.156684521374681,0.150203026489943,0.140480651348994,0.137724449618435,0.138407871500309,0.134940948979116,0.13087609199906,0.127432577518328,0.133089992619059,0.145275768604097,0.156152227474524,0.158177548754667,0.157869011483261,0.156151979897307,0.156639760495436,0.151675383835533,0.151969026311166,0.158832169524372,0.159211681214302,0.163242959371143,0.162134244891435,0.16179632536573
394355,"Austin, TX",34,"Upper Tier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139394353681367,0.131177276790038,0.13032154957672,0.13443171035786,0.130030374680651,0.123301338747154,0.119816663737586,0.11691664820668,0.11477568427119,0.11417650331207,0.111461440457048,0.117405685669523,0.119089289982639,0.131159431716322,0.128876192373928,0.128650029743564,0.125582766141262,0.124484810442836,0.124214684325026,0.122353117891895,0.124747956716914,0.127297342076529,0.128043212328887,0.124702597896311,0.124962983358897
394358,"Baltimore, MD",20,"Bottom Tier",0.240589890357394,0.248527795572059,0.250316963717876,0.265487380555978,0.267677834721943,0.258528369833945,0.248413382126019,0.232889353301867,0.235206629714761,0.233794137400218,0.230439599642416,0.233009671509252,0.231296442442845,0.222945321968379,0.219896296964109,0.214966336079148,0.208744570953357,0.224939387277068,0.225670115085991,0.222999210861367,0.241646370218112,0.23847596857493,0.247870796671875,0.25894543084927,0.269226858899566,0.297032320454284,0.333778221478075,0.357278519075749,0.381001871793571,0.38525571876305,0.386921637923365,0.387652397187377,0.400693283339074,0.405521109135123,0.388735295752371,0.37726535920104,0.383267437570723,0.377110785130168,0.349042833336633,0.330840057377736,0.328120190773402,0.331413097311057,0.329717234293339,0.351515858649266,0.348914779639532,0.32368237979541,0.309268401403059,0.297960016604497,0.284195356765904,0.269900298817766,0.255065817688699,0.238920822594218,0.229270090508328,0.228432944166877,0.222678747785784,0.229555255336068,0.229088942071321,0.248230809257921,0.24100846539478,0.238977715971893,0.233335554607773,0.232443627463478,0.230251222512884,0.226195869604222,0.230817474833543,0.234523435146577,0.235854445425339,0.227340565574736,0.226588732112475
