RegionID,RegionName,PopRank,tier,Date,Mortgage/Income ratio
394466,"Cincinnati, OH",28,Upper Tier,2002-03-31,0.139028421734359
394475,"Cleveland, OH",29,Bottom Tier,2002-03-31,0.324944832865688
394475,"Cleveland, OH",29,Middle Tier,2002-03-31,0.192224458712371
394475,"Cleveland, OH",29,Upper Tier,2002-03-31,0.146020853873863
394492,"Columbus, OH",31,Bottom Tier,2002-03-31,0.270926680308529
394492,"Columbus, OH",31,Middle Tier,2002-03-31,0.178857642735887
394492,"Columbus, OH",31,Upper Tier,2002-03-31,0.142126431180442
394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2002-03-31,0.23054574134301
394514,"Dallas-Fort Worth, TX",4,Middle Tier,2002-03-31,0.160015491006545
394514,"Dallas-Fort Worth, TX",4,Upper Tier,2002-03-31,0.12965399068963
394530,"Denver, CO",21,Bottom Tier,2002-03-31,0.469776299537641
394530,"Denver, CO",21,Middle Tier,2002-03-31,0.257906175198861
394530,"Denver, CO",21,Upper Tier,2002-03-31,0.197269217663766
394532,"Detroit, MI",12,Bottom Tier,2002-03-31,0.276980060431465
394532,"Detroit, MI",12,Middle Tier,2002-03-31,0.189527125122464
394532,"Detroit, MI",12,Upper Tier,2002-03-31,0.152114596743127
394669,"Hartford, CT",43,Bottom Tier,2002-03-31,0.343870263035876
394669,"Hartford, CT",43,Middle Tier,2002-03-31,0.199146728758314
394669,"Hartford, CT",43,Upper Tier,2002-03-31,0.151927983345306
394692,"Houston, TX",6,Bottom Tier,2002-03-31,
394692,"Houston, TX",6,Middle Tier,2002-03-31,
394692,"Houston, TX",6,Upper Tier,2002-03-31,
394714,"Jacksonville, FL",39,Bottom Tier,2002-03-31,0.251429672782876
394714,"Jacksonville, FL",39,Middle Tier,2002-03-31,0.176013451031553
394714,"Jacksonville, FL",39,Upper Tier,2002-03-31,0.148750394920413
394775,"Las Vegas, NV",30,Bottom Tier,2002-03-31,0.338906186509831
394775,"Las Vegas, NV",30,Middle Tier,2002-03-31,0.220018024079755
394775,"Las Vegas, NV",30,Upper Tier,2002-03-31,0.156297191647232
394807,"Louisville-Jefferson County, KY",42,Bottom Tier,2002-03-31,0.263588935959017
394807,"Louisville-Jefferson County, KY",42,Middle Tier,2002-03-31,0.162787009511275
394807,"Louisville-Jefferson County, KY",42,Upper Tier,2002-03-31,0.142961209809993
394849,"Memphis, TN",40,Bottom Tier,2002-03-31,0.246864552016535
394849,"Memphis, TN",40,Middle Tier,2002-03-31,
394849,"Memphis, TN",40,Upper Tier,2002-03-31,0.134565632450546
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2002-03-31,0.317891088787523
394856,"Miami-Fort Lauderdale, FL",8,Middle Tier,2002-03-31,0.221612407792798
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2002-03-31,0.171308759479313
394862,"Milwaukee, WI",38,Bottom Tier,2002-03-31,0.312503430226917
394862,"Milwaukee, WI",38,Middle Tier,2002-03-31,0.208396193061944
394862,"Milwaukee, WI",38,Upper Tier,2002-03-31,0.171604234696807
394865,"Minneapolis-St Paul, MN",16,Bottom Tier,2002-03-31,0.364454918557013
394865,"Minneapolis-St Paul, MN",16,Middle Tier,2002-03-31,0.205356697948562
394865,"Minneapolis-St Paul, MN",16,Upper Tier,2002-03-31,0.163382304571336
394902,"Nashville, TN",36,Bottom Tier,2002-03-31,0.275712548014474
394902,"Nashville, TN",36,Middle Tier,2002-03-31,0.176327364979196
394902,"Nashville, TN",36,Upper Tier,2002-03-31,0.147583023700851
394910,"New Orleans, LA",45,Bottom Tier,2002-03-31,
394910,"New Orleans, LA",45,Upper Tier,2002-03-31,
394913,"New York, NY",1,Bottom Tier,2002-03-31,0.633266125164796
394913,"New York, NY",1,Middle Tier,2002-03-31,0.315639428370516
394913,"New York, NY",1,Upper Tier,2002-03-31,
394935,"Oklahoma City, OK",41,Bottom Tier,2002-03-31,0.202028152479439
394935,"Oklahoma City, OK",41,Middle Tier,2002-03-31,0.138939142994894
394935,"Oklahoma City, OK",41,Upper Tier,2002-03-31,0.114053289054624
394943,"Orlando, FL",27,Bottom Tier,2002-03-31,0.2623993270663
394943,"Orlando, FL",27,Middle Tier,2002-03-31,0.19021720370709
394943,"Orlando, FL",27,Upper Tier,2002-03-31,0.144808068790561
394974,"Philadelphia, PA",5,Bottom Tier,2002-03-31,0.226883990801303
394974,"Philadelphia, PA",5,Middle Tier,2002-03-31,0.171768655956521
394974,"Philadelphia, PA",5,Upper Tier,2002-03-31,0.145202457139845
394976,"Phoenix, AZ",14,Bottom Tier,2002-03-31,0.325414757538216
394976,"Phoenix, AZ",14,Middle Tier,2002-03-31,0.19765515623391
394976,"Phoenix, AZ",14,Upper Tier,2002-03-31,0.15523713210561
394982,"Pittsburgh, PA",22,Bottom Tier,2002-03-31,0.214293284928797
394982,"Pittsburgh, PA",22,Middle Tier,2002-03-31,0.141820810061013
394982,"Pittsburgh, PA",22,Upper Tier,2002-03-31,0.116262276938412
394998,"Portland, OR",23,Bottom Tier,2002-03-31,0.418856069974582
394998,"Portland, OR",23,Middle Tier,2002-03-31,0.236648325746581
394998,"Portland, OR",23,Upper Tier,2002-03-31,0.177856185892515
395005,"Providence, RI",37,Bottom Tier,2002-03-31,0.533949789016224
395005,"Providence, RI",37,Middle Tier,2002-03-31,0.262593374880913
395005,"Providence, RI",37,Upper Tier,2002-03-31,0.197638314669125
395012,"Raleigh, NC",47,Bottom Tier,2002-03-31,0.323006454040495
395012,"Raleigh, NC",47,Middle Tier,2002-03-31,0.192139012845743
395012,"Raleigh, NC",47,Upper Tier,2002-03-31,0.159788443593541
395022,"Richmond, VA",44,Bottom Tier,2002-03-31,0.253388166090364
395022,"Richmond, VA",44,Middle Tier,2002-03-31,0.170618935809404
395022,"Richmond, VA",44,Upper Tier,2002-03-31,0.136051146881184
395025,"Riverside, CA",13,Bottom Tier,2002-03-31,0.378657523340144
395025,"Riverside, CA",13,Middle Tier,2002-03-31,0.251173259858869
395025,"Riverside, CA",13,Upper Tier,2002-03-31,0.186697019025676
395031,"Rochester, NY",50,Bottom Tier,2002-03-31,0.238727486265593
395031,"Rochester, NY",50,Upper Tier,2002-03-31,0.109978753295583
395045,"Sacramento, CA",25,Bottom Tier,2002-03-31,0.475330006260318
395045,"Sacramento, CA",25,Middle Tier,2002-03-31,0.293641707719554
395045,"Sacramento, CA",25,Upper Tier,2002-03-31,0.210842201200776
395053,"Salt Lake City, UT",49,Bottom Tier,2002-03-31,0.382348615318647
395053,"Salt Lake City, UT",49,Middle Tier,2002-03-31,0.216321515840575
395053,"Salt Lake City, UT",49,Upper Tier,2002-03-31,0.161527466157426
395055,"San Antonio, TX",26,Bottom Tier,2002-03-31,
395055,"San Antonio, TX",26,Middle Tier,2002-03-31,
395055,"San Antonio, TX",26,Upper Tier,2002-03-31,
395056,"San Diego, CA",17,Bottom Tier,2002-03-31,0.648794094625774
395056,"San Diego, CA",17,Middle Tier,2002-03-31,0.378023144451519
395056,"San Diego, CA",17,Upper Tier,2002-03-31,0.273630506150528
395057,"San Francisco, CA",11,Bottom Tier,2002-03-31,0.781173188347019
395057,"San Francisco, CA",11,Middle Tier,2002-03-31,0.439679905942662
395057,"San Francisco, CA",11,Upper Tier,2002-03-31,0.312111082445511
395059,"San Jose, CA",33,Bottom Tier,2002-03-31,0.802220704625538
395059,"San Jose, CA",33,Middle Tier,2002-03-31,0.415374331896024
395059,"San Jose, CA",33,Upper Tier,2002-03-31,0.308003915161538
395078,"Seattle, WA",15,Bottom Tier,2002-03-31,0.454712238674148
395078,"Seattle, WA",15,Middle Tier,2002-03-31,0.282008683853973
395078,"Seattle, WA",15,Upper Tier,2002-03-31,0.211467536876691
395121,"St. Louis, MO",18,Bottom Tier,2002-03-31,0.235543521484697
395121,"St. Louis, MO",18,Middle Tier,2002-03-31,0.165450540094999
395121,"St. Louis, MO",18,Upper Tier,2002-03-31,0.140536547345618
395148,"Tampa, FL",19,Bottom Tier,2002-03-31,0.262639007152712
395148,"Tampa, FL",19,Middle Tier,2002-03-31,0.18463440985163
395148,"Tampa, FL",19,Upper Tier,2002-03-31,0.142223486752559
395194,"Virginia Beach, VA",35,Bottom Tier,2002-03-31,0.256015557775052
395194,"Virginia Beach, VA",35,Middle Tier,2002-03-31,0.173707533845646
395194,"Virginia Beach, VA",35,Upper Tier,2002-03-31,0.145428081027568
395209,"Washington, DC",7,Bottom Tier,2002-03-31,0.283828865193582
395209,"Washington, DC",7,Middle Tier,2002-03-31,0.20634794161616
395209,"Washington, DC",7,Upper Tier,2002-03-31,0.176138827707058
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2002-03-31,0.655488873424111
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Middle Tier,2002-03-31,0.383118929802058
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2002-03-31,0.276963101151867
102001,United States,0,Bottom Tier,2002-06-30,0.317112271194688
102001,United States,0,Middle Tier,2002-06-30,0.19609388785568
102001,United States,0,Upper Tier,2002-06-30,0.158898373427552
394347,"Atlanta, GA",9,Bottom Tier,2002-06-30,0.291433517477984
394347,"Atlanta, GA",9,Middle Tier,2002-06-30,0.17612804190438
394347,"Atlanta, GA",9,Upper Tier,2002-06-30,0.148691517456878
394355,"Austin, TX",34,Bottom Tier,2002-06-30,
394355,"Austin, TX",34,Middle Tier,2002-06-30,
394355,"Austin, TX",34,Upper Tier,2002-06-30,
394358,"Baltimore, MD",20,Bottom Tier,2002-06-30,0.231296442442845
394358,"Baltimore, MD",20,Middle Tier,2002-06-30,0.17775366140367
394358,"Baltimore, MD",20,Upper Tier,2002-06-30,0.156971321157744
394388,"Birmingham, AL",48,Bottom Tier,2002-06-30,0.232292529153895
394388,"Birmingham, AL",48,Middle Tier,2002-06-30,0.167126649048408
394388,"Birmingham, AL",48,Upper Tier,2002-06-30,0.137434180091058
394404,"Boston, MA",10,Bottom Tier,2002-06-30,0.609378580427701
394404,"Boston, MA",10,Middle Tier,2002-06-30,0.313482134514286
394404,"Boston, MA",10,Upper Tier,2002-06-30,0.239969941131934
394425,"Buffalo, NY",46,Bottom Tier,2002-06-30,
394425,"Buffalo, NY",46,Upper Tier,2002-06-30,
394458,"Charlotte, NC",24,Bottom Tier,2002-06-30,0.26388175067634
394458,"Charlotte, NC",24,Middle Tier,2002-06-30,0.171406424119975
394458,"Charlotte, NC",24,Upper Tier,2002-06-30,0.147850556262288
394463,"Chicago, IL",3,Bottom Tier,2002-06-30,0.38482169735888
394463,"Chicago, IL",3,Middle Tier,2002-06-30,0.22661725012339
394463,"Chicago, IL",3,Upper Tier,2002-06-30,0.178716899129796
394466,"Cincinnati, OH",28,Bottom Tier,2002-06-30,0.29419063811435
394466,"Cincinnati, OH",28,Middle Tier,2002-06-30,0.167695624033952
394466,"Cincinnati, OH",28,Upper Tier,2002-06-30,0.137208610830937
394475,"Cleveland, OH",29,Bottom Tier,2002-06-30,0.322355692577829
394475,"Cleveland, OH",29,Middle Tier,2002-06-30,0.185439411206587
394475,"Cleveland, OH",29,Upper Tier,2002-06-30,0.144172473920661
394492,"Columbus, OH",31,Bottom Tier,2002-06-30,0.269660515828797
394492,"Columbus, OH",31,Middle Tier,2002-06-30,0.172616202781634
394492,"Columbus, OH",31,Upper Tier,2002-06-30,0.140678183545115
394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2002-06-30,0.229494036959432
394514,"Dallas-Fort Worth, TX",4,Middle Tier,2002-06-30,0.154819584829238
394514,"Dallas-Fort Worth, TX",4,Upper Tier,2002-06-30,0.127597704213862
394530,"Denver, CO",21,Bottom Tier,2002-06-30,0.46859081965721
394530,"Denver, CO",21,Middle Tier,2002-06-30,0.248390509268508
394530,"Denver, CO",21,Upper Tier,2002-06-30,0.194794141813646
394532,"Detroit, MI",12,Bottom Tier,2002-06-30,0.275270224883532
394532,"Detroit, MI",12,Middle Tier,2002-06-30,0.181737138264002
394532,"Detroit, MI",12,Upper Tier,2002-06-30,0.149985620238155
394669,"Hartford, CT",43,Bottom Tier,2002-06-30,0.346338701531873
394669,"Hartford, CT",43,Middle Tier,2002-06-30,0.195941076059721
394669,"Hartford, CT",43,Upper Tier,2002-06-30,0.151861044978065
394692,"Houston, TX",6,Bottom Tier,2002-06-30,
394692,"Houston, TX",6,Middle Tier,2002-06-30,
394692,"Houston, TX",6,Upper Tier,2002-06-30,
394714,"Jacksonville, FL",39,Bottom Tier,2002-06-30,0.249507021721982
394714,"Jacksonville, FL",39,Middle Tier,2002-06-30,0.17234795331628
394714,"Jacksonville, FL",39,Upper Tier,2002-06-30,0.148188069842341
394775,"Las Vegas, NV",30,Bottom Tier,2002-06-30,0.334700192480842
394775,"Las Vegas, NV",30,Middle Tier,2002-06-30,0.212776513443012
394775,"Las Vegas, NV",30,Upper Tier,2002-06-30,0.154953399565493
394807,"Louisville-Jefferson County, KY",42,Bottom Tier,2002-06-30,0.261016598672884
394807,"Louisville-Jefferson County, KY",42,Middle Tier,2002-06-30,0.156285364896865
394807,"Louisville-Jefferson County, KY",42,Upper Tier,2002-06-30,0.140529326590612
394849,"Memphis, TN",40,Bottom Tier,2002-06-30,0.241774462486063
394849,"Memphis, TN",40,Middle Tier,2002-06-30,
394849,"Memphis, TN",40,Upper Tier,2002-06-30,0.132674374255882
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2002-06-30,0.323164498175612
394856,"Miami-Fort Lauderdale, FL",8,Middle Tier,2002-06-30,0.2187901954886
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2002-06-30,0.1730552226381
394862,"Milwaukee, WI",38,Bottom Tier,2002-06-30,0.313589712503853
394862,"Milwaukee, WI",38,Middle Tier,2002-06-30,0.203190109875857
394862,"Milwaukee, WI",38,Upper Tier,2002-06-30,0.17070480769024
394865,"Minneapolis-St Paul, MN",16,Bottom Tier,2002-06-30,0.364740216692405
394865,"Minneapolis-St Paul, MN",16,Middle Tier,2002-06-30,0.199885650757329
394865,"Minneapolis-St Paul, MN",16,Upper Tier,2002-06-30,0.163297512368903
394902,"Nashville, TN",36,Bottom Tier,2002-06-30,0.273058300106136
394902,"Nashville, TN",36,Middle Tier,2002-06-30,0.170323522690958
394902,"Nashville, TN",36,Upper Tier,2002-06-30,0.146262357202013
394910,"New Orleans, LA",45,Bottom Tier,2002-06-30,
394910,"New Orleans, LA",45,Upper Tier,2002-06-30,
394913,"New York, NY",1,Bottom Tier,2002-06-30,0.642307592295115
394913,"New York, NY",1,Middle Tier,2002-06-30,0.315001695626725
394913,"New York, NY",1,Upper Tier,2002-06-30,
394935,"Oklahoma City, OK",41,Bottom Tier,2002-06-30,0.198240325877055
394935,"Oklahoma City, OK",41,Middle Tier,2002-06-30,0.134556927282396
394935,"Oklahoma City, OK",41,Upper Tier,2002-06-30,0.11293994690501
394943,"Orlando, FL",27,Bottom Tier,2002-06-30,0.262005940339935
394943,"Orlando, FL",27,Middle Tier,2002-06-30,0.186259774124787
394943,"Orlando, FL",27,Upper Tier,2002-06-30,0.143758648375982
394974,"Philadelphia, PA",5,Bottom Tier,2002-06-30,0.227588157088462
394974,"Philadelphia, PA",5,Middle Tier,2002-06-30,0.168670390916343
394974,"Philadelphia, PA",5,Upper Tier,2002-06-30,0.145820413220758
394976,"Phoenix, AZ",14,Bottom Tier,2002-06-30,0.321542273865139
394976,"Phoenix, AZ",14,Middle Tier,2002-06-30,0.192306611195551
394976,"Phoenix, AZ",14,Upper Tier,2002-06-30,0.153422450000811
394982,"Pittsburgh, PA",22,Bottom Tier,2002-06-30,0.210644974367591
394982,"Pittsburgh, PA",22,Middle Tier,2002-06-30,0.136467496697354
394982,"Pittsburgh, PA",22,Upper Tier,2002-06-30,0.114442126606613
394998,"Portland, OR",23,Bottom Tier,2002-06-30,0.414910834450264
394998,"Portland, OR",23,Middle Tier,2002-06-30,0.228744414523479
394998,"Portland, OR",23,Upper Tier,2002-06-30,0.175956273639459
395005,"Providence, RI",37,Bottom Tier,2002-06-30,0.548340202004667
395005,"Providence, RI",37,Middle Tier,2002-06-30,0.262722281725145
395005,"Providence, RI",37,Upper Tier,2002-06-30,0.201134772555847
395012,"Raleigh, NC",47,Bottom Tier,2002-06-30,0.319417078668931
395012,"Raleigh, NC",47,Middle Tier,2002-06-30,0.185097799095417
395012,"Raleigh, NC",47,Upper Tier,2002-06-30,0.157771945418634
395022,"Richmond, VA",44,Bottom Tier,2002-06-30,0.252713439076061
395022,"Richmond, VA",44,Middle Tier,2002-06-30,0.165414382181885
395022,"Richmond, VA",44,Upper Tier,2002-06-30,0.134987364703286
395025,"Riverside, CA",13,Bottom Tier,2002-06-30,0.383004197822966
395025,"Riverside, CA",13,Middle Tier,2002-06-30,0.247288860892959
395025,"Riverside, CA",13,Upper Tier,2002-06-30,0.186838331398676
395031,"Rochester, NY",50,Bottom Tier,2002-06-30,0.236892466590704
395031,"Rochester, NY",50,Upper Tier,2002-06-30,0.108639356704382
395045,"Sacramento, CA",25,Bottom Tier,2002-06-30,0.486476756659679
395045,"Sacramento, CA",25,Middle Tier,2002-06-30,0.290140351109294
395045,"Sacramento, CA",25,Upper Tier,2002-06-30,0.21117892867524
395053,"Salt Lake City, UT",49,Bottom Tier,2002-06-30,0.375822864103925
395053,"Salt Lake City, UT",49,Middle Tier,2002-06-30,0.208584200481975
395053,"Salt Lake City, UT",49,Upper Tier,2002-06-30,0.160458228566186
395055,"San Antonio, TX",26,Bottom Tier,2002-06-30,
395055,"San Antonio, TX",26,Middle Tier,2002-06-30,
395055,"San Antonio, TX",26,Upper Tier,2002-06-30,
395056,"San Diego, CA",17,Bottom Tier,2002-06-30,0.673521108815409
395056,"San Diego, CA",17,Middle Tier,2002-06-30,0.378147570791154
395056,"San Diego, CA",17,Upper Tier,2002-06-30,0.275040174864971
395057,"San Francisco, CA",11,Bottom Tier,2002-06-30,0.793359032078975
395057,"San Francisco, CA",11,Middle Tier,2002-06-30,0.437403599080215
395057,"San Francisco, CA",11,Upper Tier,2002-06-30,0.313549279297463
395059,"San Jose, CA",33,Bottom Tier,2002-06-30,0.82903128280887
395059,"San Jose, CA",33,Middle Tier,2002-06-30,0.420092196916184
395059,"San Jose, CA",33,Upper Tier,2002-06-30,0.317378030576169
395078,"Seattle, WA",15,Bottom Tier,2002-06-30,0.446204945703391
395078,"Seattle, WA",15,Middle Tier,2002-06-30,0.272489736963509
395078,"Seattle, WA",15,Upper Tier,2002-06-30,0.20796605684298
395121,"St. Louis, MO",18,Bottom Tier,2002-06-30,0.236380553863066
395121,"St. Louis, MO",18,Middle Tier,2002-06-30,0.161482272055987
395121,"St. Louis, MO",18,Upper Tier,2002-06-30,0.139281177423248
395148,"Tampa, FL",19,Bottom Tier,2002-06-30,0.263415928883638
395148,"Tampa, FL",19,Middle Tier,2002-06-30,0.181533984391303
395148,"Tampa, FL",19,Upper Tier,2002-06-30,0.142311843403295
395194,"Virginia Beach, VA",35,Bottom Tier,2002-06-30,0.255697327146294
395194,"Virginia Beach, VA",35,Middle Tier,2002-06-30,0.169178001563868
395194,"Virginia Beach, VA",35,Upper Tier,2002-06-30,0.145650999225558
395209,"Washington, DC",7,Bottom Tier,2002-06-30,0.286711215111443
395209,"Washington, DC",7,Middle Tier,2002-06-30,0.204798885505325
395209,"Washington, DC",7,Upper Tier,2002-06-30,0.177066756528434
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2002-06-30,0.665932699138154
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Middle Tier,2002-06-30,0.383760433733863
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2002-06-30,0.281120899913324
102001,United States,0,Bottom Tier,2002-09-30,0.30777449794718
102001,United States,0,Middle Tier,2002-09-30,0.187993066184516
102001,United States,0,Upper Tier,2002-09-30,0.154582395326699
394347,"Atlanta, GA",9,Bottom Tier,2002-09-30,0.284787165556208
394347,"Atlanta, GA",9,Middle Tier,2002-09-30,0.168517663455584
394347,"Atlanta, GA",9,Upper Tier,2002-09-30,0.143447017019837
394355,"Austin, TX",34,Bottom Tier,2002-09-30,
394355,"Austin, TX",34,Middle Tier,2002-09-30,
394355,"Austin, TX",34,Upper Tier,2002-09-30,
394358,"Baltimore, MD",20,Bottom Tier,2002-09-30,0.222945321968379
394358,"Baltimore, MD",20,Middle Tier,2002-09-30,0.172173984147913
394358,"Baltimore, MD",20,Upper Tier,2002-09-30,0.155342775607309
394388,"Birmingham, AL",48,Bottom Tier,2002-09-30,0.221927645119686
394388,"Birmingham, AL",48,Middle Tier,2002-09-30,0.158652156628088
394388,"Birmingham, AL",48,Upper Tier,2002-09-30,0.133230030971107
394404,"Boston, MA",10,Bottom Tier,2002-09-30,0.606607505740704
394404,"Boston, MA",10,Middle Tier,2002-09-30,0.305484390647333
394404,"Boston, MA",10,Upper Tier,2002-09-30,0.234517569049482
394425,"Buffalo, NY",46,Bottom Tier,2002-09-30,
394425,"Buffalo, NY",46,Upper Tier,2002-09-30,
394458,"Charlotte, NC",24,Bottom Tier,2002-09-30,0.253365072572927
394458,"Charlotte, NC",24,Middle Tier,2002-09-30,0.16201766385038
394458,"Charlotte, NC",24,Upper Tier,2002-09-30,0.141518630417422
394463,"Chicago, IL",3,Bottom Tier,2002-09-30,0.374498589106074
394463,"Chicago, IL",3,Middle Tier,2002-09-30,0.218765090792982
394463,"Chicago, IL",3,Upper Tier,2002-09-30,0.173986009128733
394466,"Cincinnati, OH",28,Bottom Tier,2002-09-30,0.285172508950099
394466,"Cincinnati, OH",28,Middle Tier,2002-09-30,0.158804659265008
394466,"Cincinnati, OH",28,Upper Tier,2002-09-30,0.132689372998829
394475,"Cleveland, OH",29,Bottom Tier,2002-09-30,0.310272181011739
394475,"Cleveland, OH",29,Middle Tier,2002-09-30,0.175903059000308
394475,"Cleveland, OH",29,Upper Tier,2002-09-30,0.138208551057947
394492,"Columbus, OH",31,Bottom Tier,2002-09-30,0.261990571554332
394492,"Columbus, OH",31,Middle Tier,2002-09-30,0.164274478160862
394492,"Columbus, OH",31,Upper Tier,2002-09-30,0.135747689784359
394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2002-09-30,0.223897050375174
394514,"Dallas-Fort Worth, TX",4,Middle Tier,2002-09-30,0.148287074430097
394514,"Dallas-Fort Worth, TX",4,Upper Tier,2002-09-30,0.123052980401551
394530,"Denver, CO",21,Bottom Tier,2002-09-30,0.455663354950881
394530,"Denver, CO",21,Middle Tier,2002-09-30,0.235844337575984
394530,"Denver, CO",21,Upper Tier,2002-09-30,0.186882779046211
394532,"Detroit, MI",12,Bottom Tier,2002-09-30,0.26835400471704
394532,"Detroit, MI",12,Middle Tier,2002-09-30,0.1728858002807
394532,"Detroit, MI",12,Upper Tier,2002-09-30,0.145143737515576
394669,"Hartford, CT",43,Bottom Tier,2002-09-30,0.341576577498343
394669,"Hartford, CT",43,Middle Tier,2002-09-30,0.190273282963891
394669,"Hartford, CT",43,Upper Tier,2002-09-30,0.148494500356891
394692,"Houston, TX",6,Bottom Tier,2002-09-30,
394692,"Houston, TX",6,Middle Tier,2002-09-30,
394692,"Houston, TX",6,Upper Tier,2002-09-30,
394714,"Jacksonville, FL",39,Bottom Tier,2002-09-30,0.242350991156332
394714,"Jacksonville, FL",39,Middle Tier,2002-09-30,0.164979374128747
394714,"Jacksonville, FL",39,Upper Tier,2002-09-30,0.14427481517282
394775,"Las Vegas, NV",30,Bottom Tier,2002-09-30,0.322552989165196
394775,"Las Vegas, NV",30,Middle Tier,2002-09-30,0.202169022136525
394775,"Las Vegas, NV",30,Upper Tier,2002-09-30,0.149754765173211
394807,"Louisville-Jefferson County, KY",42,Bottom Tier,2002-09-30,0.247605312921961
394807,"Louisville-Jefferson County, KY",42,Middle Tier,2002-09-30,0.14686407909082
394807,"Louisville-Jefferson County, KY",42,Upper Tier,2002-09-30,0.134416257288077
394849,"Memphis, TN",40,Bottom Tier,2002-09-30,0.235514069419577
394849,"Memphis, TN",40,Middle Tier,2002-09-30,
394849,"Memphis, TN",40,Upper Tier,2002-09-30,0.126932329883002
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2002-09-30,0.320664584864687
394856,"Miami-Fort Lauderdale, FL",8,Middle Tier,2002-09-30,0.214157625110174
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2002-09-30,0.17626238747459
394862,"Milwaukee, WI",38,Bottom Tier,2002-09-30,0.306363434533007
394862,"Milwaukee, WI",38,Middle Tier,2002-09-30,0.195483279929112
394862,"Milwaukee, WI",38,Upper Tier,2002-09-30,0.166712942651033
394865,"Minneapolis-St Paul, MN",16,Bottom Tier,2002-09-30,0.358742013705279
394865,"Minneapolis-St Paul, MN",16,Middle Tier,2002-09-30,0.193066036624419
394865,"Minneapolis-St Paul, MN",16,Upper Tier,2002-09-30,0.159701096391259
394902,"Nashville, TN",36,Bottom Tier,2002-09-30,0.264677977442889
394902,"Nashville, TN",36,Middle Tier,2002-09-30,0.160961324042826
394902,"Nashville, TN",36,Upper Tier,2002-09-30,0.140616257279928
394910,"New Orleans, LA",45,Bottom Tier,2002-09-30,
394910,"New Orleans, LA",45,Upper Tier,2002-09-30,
394913,"New York, NY",1,Bottom Tier,2002-09-30,0.636140593678657
394913,"New York, NY",1,Middle Tier,2002-09-30,0.308767894821893
394913,"New York, NY",1,Upper Tier,2002-09-30,
394935,"Oklahoma City, OK",41,Bottom Tier,2002-09-30,0.189270315944523
394935,"Oklahoma City, OK",41,Middle Tier,2002-09-30,0.128225773554948
394935,"Oklahoma City, OK",41,Upper Tier,2002-09-30,0.10895477817059
394943,"Orlando, FL",27,Bottom Tier,2002-09-30,0.254674374113683
394943,"Orlando, FL",27,Middle Tier,2002-09-30,0.178503639669185
394943,"Orlando, FL",27,Upper Tier,2002-09-30,0.139820924806906
394974,"Philadelphia, PA",5,Bottom Tier,2002-09-30,0.222478408493511
394974,"Philadelphia, PA",5,Middle Tier,2002-09-30,0.164216568412385
394974,"Philadelphia, PA",5,Upper Tier,2002-09-30,0.143544134772841
394976,"Phoenix, AZ",14,Bottom Tier,2002-09-30,0.311293924259682
394976,"Phoenix, AZ",14,Middle Tier,2002-09-30,0.183621302469666
394976,"Phoenix, AZ",14,Upper Tier,2002-09-30,0.148305569646099
394982,"Pittsburgh, PA",22,Bottom Tier,2002-09-30,0.204746431279442
394982,"Pittsburgh, PA",22,Middle Tier,2002-09-30,0.130514616241018
394982,"Pittsburgh, PA",22,Upper Tier,2002-09-30,0.110872418914568
394998,"Portland, OR",23,Bottom Tier,2002-09-30,0.40099738770186
394998,"Portland, OR",23,Middle Tier,2002-09-30,0.217506652692923
394998,"Portland, OR",23,Upper Tier,2002-09-30,0.170004929445117
395005,"Providence, RI",37,Bottom Tier,2002-09-30,0.551979937221285
395005,"Providence, RI",37,Middle Tier,2002-09-30,0.260572318603417
395005,"Providence, RI",37,Upper Tier,2002-09-30,0.201405650083058
395012,"Raleigh, NC",47,Bottom Tier,2002-09-30,0.308546927412946
395012,"Raleigh, NC",47,Middle Tier,2002-09-30,0.175377832164794
395012,"Raleigh, NC",47,Upper Tier,2002-09-30,0.150788640940165
395022,"Richmond, VA",44,Bottom Tier,2002-09-30,0.24536588539685
395022,"Richmond, VA",44,Middle Tier,2002-09-30,0.158056430927368
395022,"Richmond, VA",44,Upper Tier,2002-09-30,0.130849000661852
395025,"Riverside, CA",13,Bottom Tier,2002-09-30,0.380188653164304
395025,"Riverside, CA",13,Middle Tier,2002-09-30,0.241848975291099
395025,"Riverside, CA",13,Upper Tier,2002-09-30,0.186289402965215
395031,"Rochester, NY",50,Bottom Tier,2002-09-30,0.227737352349765
395031,"Rochester, NY",50,Upper Tier,2002-09-30,0.104754500256162
