State,Date,RegionID,PopRank,AffordabilityRatio
FL,2016-03-31,394915.25,23.25,0.16750811894335615
FL,2016-06-30,394915.25,23.25,0.16952680329733916
GA,1999-06-30,394347.0,9.0,0.18505575279957834
GA,1999-09-30,394347.0,9.0,0.19565960165156202
GA,1999-12-31,394347.0,9.0,0.19982999746123667
GA,2000-03-31,394347.0,9.0,0.21221668980622266
GA,2000-06-30,394347.0,9.0,0.21810750611685034
GA,2000-09-30,394347.0,9.0,0.21432171334194736
GA,2000-12-31,394347.0,9.0,0.21009556528064666
GA,2001-03-31,394347.0,9.0,0.2020840671551883
GA,2001-06-30,394347.0,9.0,0.207407129498735
GA,2001-09-30,394347.0,9.0,0.2044251709335473
GA,2001-12-31,394347.0,9.0,0.205276066285306
GA,2002-03-31,394347.0,9.0,0.20854005221288
GA,2002-06-30,394347.0,9.0,0.20541769227974735
GA,2002-09-30,394347.0,9.0,0.198917282010543
GA,2002-12-31,394347.0,9.0,0.19685950677237632
GA,2003-03-31,394347.0,9.0,0.19250885429101403
GA,2003-06-30,394347.0,9.0,0.18496633596958234
GA,2003-09-30,394347.0,9.0,0.19945145238400733
GA,2003-12-31,394347.0,9.0,0.19659524661594
GA,2004-03-31,394347.0,9.0,0.19034226949726832
GA,2004-06-30,394347.0,9.0,0.204061226146575
GA,2004-09-30,394347.0,9.0,0.19656027726219835
GA,2004-12-31,394347.0,9.0,0.19951969491447966
GA,2005-03-31,394347.0,9.0,0.20334769378094966
GA,2005-06-30,394347.0,9.0,0.20073556826967268
GA,2005-09-30,394347.0,9.0,0.20479747890588731
GA,2005-12-31,394347.0,9.0,0.21450099331717334
GA,2006-03-31,394347.0,9.0,0.21518672755202836
GA,2006-06-30,394347.0,9.0,0.21981826031264498
GA,2006-09-30,394347.0,9.0,0.21810115111990333
GA,2006-12-31,394347.0,9.0,0.21318076860716798
GA,2007-03-31,394347.0,9.0,0.208919505105809
GA,2007-06-30,394347.0,9.0,0.21497353357477567
GA,2007-09-30,394347.0,9.0,0.21527926241053932
GA,2007-12-31,394347.0,9.0,0.208903891099562
GA,2008-03-31,394347.0,9.0,0.2045329985420623
GA,2008-06-30,394347.0,9.0,0.20639813805793064
GA,2008-09-30,394347.0,9.0,0.19959906335624467
GA,2008-12-31,394347.0,9.0,0.180591538861831
GA,2009-03-31,394347.0,9.0,0.17170828566010865
GA,2009-06-30,394347.0,9.0,0.17167141417942233
GA,2009-09-30,394347.0,9.0,0.168266589903971
GA,2009-12-31,394347.0,9.0,0.16346089665675867
GA,2010-03-31,394347.0,9.0,0.166397848876625
GA,2010-06-30,394347.0,9.0,0.16369384175357335
GA,2010-09-30,394347.0,9.0,0.15063543062544169
GA,2010-12-31,394347.0,9.0,0.14633554911979232
GA,2011-03-31,394347.0,9.0,0.142514237767384
GA,2011-06-30,394347.0,9.0,0.13254598100085266
GA,2011-09-30,394347.0,9.0,0.12384156557656434
GA,2011-12-31,394347.0,9.0,0.11739541872366688
GA,2012-03-31,394347.0,9.0,0.11229875203548044
GA,2012-06-30,394347.0,9.0,0.10814869569531116
GA,2012-09-30,394347.0,9.0,0.10598221534475477
GA,2012-12-31,394347.0,9.0,0.1035104182544357
GA,2013-03-31,394347.0,9.0,0.10775787232721547
GA,2013-06-30,394347.0,9.0,0.11210990011214567
GA,2013-09-30,394347.0,9.0,0.125526050773864
GA,2013-12-31,394347.0,9.0,0.12603226781539098
GA,2014-03-31,394347.0,9.0,0.12612014839157434
GA,2014-06-30,394347.0,9.0,0.12544349058620632
GA,2014-09-30,394347.0,9.0,0.12645600752265032
GA,2014-12-31,394347.0,9.0,0.12545567896101467
GA,2015-03-31,394347.0,9.0,0.124793914437278
GA,2015-06-30,394347.0,9.0,0.12892916398957702
GA,2015-09-30,394347.0,9.0,0.13200696849903334
GA,2015-12-31,394347.0,9.0,0.13485738002524533
GA,2016-03-31,394347.0,9.0,0.132048565808034
GA,2016-06-30,394347.0,9.0,0.132342417030015
IL,1999-06-30,394463.0,3.0,0.22980156182983466
IL,1999-09-30,394463.0,3.0,0.24117856232684165
IL,1999-12-31,394463.0,3.0,0.24626921066496066
IL,2000-03-31,394463.0,3.0,0.260728758362755
IL,2000-06-30,394463.0,3.0,0.26822603401222866
IL,2000-09-30,394463.0,3.0,0.2647185482283083
IL,2000-12-31,394463.0,3.0,0.25996682809072036
IL,2001-03-31,394463.0,3.0,0.25185519015318364
IL,2001-06-30,394463.0,3.0,0.25971782758845136
IL,2001-09-30,394463.0,3.0,0.256909887989164
IL,2001-12-31,394463.0,3.0,0.26039143761215033
IL,2002-03-31,394463.0,3.0,0.26710211870937767
IL,2002-06-30,394463.0,3.0,0.26338528220402196
IL,2002-09-30,394463.0,3.0,0.2557498963425963
IL,2002-12-31,394463.0,3.0,0.25665923452408235
IL,2003-03-31,394463.0,3.0,0.254668471884476
IL,2003-06-30,394463.0,3.0,0.24913273269733402
IL,2003-09-30,394463.0,3.0,0.27182791406433
IL,2003-12-31,394463.0,3.0,0.2663099494461703
IL,2004-03-31,394463.0,3.0,0.25868244964048265
IL,2004-06-30,394463.0,3.0,0.2792257242913993
IL,2004-09-30,394463.0,3.0,0.27110899296995866
IL,2004-12-31,394463.0,3.0,0.27302133184610267
IL,2005-03-31,394463.0,3.0,0.27208659456406264
IL,2005-06-30,394463.0,3.0,0.27003973188326263
IL,2005-09-30,394463.0,3.0,0.277407269948893
IL,2005-12-31,394463.0,3.0,0.293523816254833
IL,2006-03-31,394463.0,3.0,0.297875444906814
IL,2006-06-30,394463.0,3.0,0.30472029791334
IL,2006-09-30,394463.0,3.0,0.30074273639189303
IL,2006-12-31,394463.0,3.0,0.29491746883153863
IL,2007-03-31,394463.0,3.0,0.29405030063126397
IL,2007-06-30,394463.0,3.0,0.3001071637703793
IL,2007-09-30,394463.0,3.0,0.29705301093531433
IL,2007-12-31,394463.0,3.0,0.28648851833213335
IL,2008-03-31,394463.0,3.0,0.2793489345522547
IL,2008-06-30,394463.0,3.0,0.282292922382356
IL,2008-09-30,394463.0,3.0,0.27208766147902735
IL,2008-12-31,394463.0,3.0,0.24702389743027964
IL,2009-03-31,394463.0,3.0,0.23137331109703566
IL,2009-06-30,394463.0,3.0,0.22857569430161698
IL,2009-09-30,394463.0,3.0,0.2243714435898967
IL,2009-12-31,394463.0,3.0,0.21755022455537298
IL,2010-03-31,394463.0,3.0,0.21652787623133532
IL,2010-06-30,394463.0,3.0,0.21088918322160133
IL,2010-09-30,394463.0,3.0,0.19587971824052533
IL,2010-12-31,394463.0,3.0,0.19282963923547433
IL,2011-03-31,394463.0,3.0,0.19335852480410468
IL,2011-06-30,394463.0,3.0,0.18080622900606533
IL,2011-09-30,394463.0,3.0,0.1687530447596237
IL,2011-12-31,394463.0,3.0,0.15933155785615266
IL,2012-03-31,394463.0,3.0,0.15128640988578365
IL,2012-06-30,394463.0,3.0,0.145680849973333
IL,2012-09-30,394463.0,3.0,0.14153960047434969
IL,2012-12-31,394463.0,3.0,0.13610216978361522
IL,2013-03-31,394463.0,3.0,0.14002413394352667
IL,2013-06-30,394463.0,3.0,0.145081793351135
IL,2013-09-30,394463.0,3.0,0.16084022006277232
IL,2013-12-31,394463.0,3.0,0.15908881820549733
IL,2014-03-31,394463.0,3.0,0.158225941720527
IL,2014-06-30,394463.0,3.0,0.15626931725974266
IL,2014-09-30,394463.0,3.0,0.15789418786638534
IL,2014-12-31,394463.0,3.0,0.15479421583434033
IL,2015-03-31,394463.0,3.0,0.15237026037066267
IL,2015-06-30,394463.0,3.0,0.15542731556638734
IL,2015-09-30,394463.0,3.0,0.15632841759680569
IL,2015-12-31,394463.0,3.0,0.15808160030140633
IL,2016-03-31,394463.0,3.0,0.153717433407259
IL,2016-06-30,394463.0,3.0,0.15394233069918667
KY,1999-06-30,394807.0,42.0,0.1882165330998853
KY,1999-09-30,394807.0,42.0,0.19685319995042463
KY,1999-12-31,394807.0,42.0,0.19955156305539135
KY,2000-03-31,394807.0,42.0,0.207025022387098
KY,2000-06-30,394807.0,42.0,0.20953087042784233
KY,2000-09-30,394807.0,42.0,0.204109030621192
KY,2000-12-31,394807.0,42.0,0.197300022957842
KY,2001-03-31,394807.0,42.0,0.18987077817567333
KY,2001-06-30,394807.0,42.0,0.19398228818693034
KY,2001-09-30,394807.0,42.0,0.18931080683944967
KY,2001-12-31,394807.0,42.0,0.18774241359225333
KY,2002-03-31,394807.0,42.0,0.18977905176009502
KY,2002-06-30,394807.0,42.0,0.185943763386787
KY,2002-09-30,394807.0,42.0,0.17629521643361934
KY,2002-12-31,394807.0,42.0,0.17425879552878198
KY,2003-03-31,394807.0,42.0,0.16947253521022232
KY,2003-06-30,394807.0,42.0,0.16194427027575434
KY,2003-09-30,394807.0,42.0,0.17460720162864998
KY,2003-12-31,394807.0,42.0,0.17223334807977633
KY,2004-03-31,394807.0,42.0,0.168631429503174
KY,2004-06-30,394807.0,42.0,0.18241030540527903
KY,2004-09-30,394807.0,42.0,0.17864012372133167
KY,2004-12-31,394807.0,42.0,0.18327608580196833
KY,2005-03-31,394807.0,42.0,0.18432436579126402
KY,2005-06-30,394807.0,42.0,0.17936637138416567
KY,2005-09-30,394807.0,42.0,0.18571295590884765
KY,2005-12-31,394807.0,42.0,0.19592152621833034
KY,2006-03-31,394807.0,42.0,0.19333599088765566
KY,2006-06-30,394807.0,42.0,0.19930217043784135
KY,2006-09-30,394807.0,42.0,0.19412577590569566
KY,2006-12-31,394807.0,42.0,0.18748262331443133
KY,2007-03-31,394807.0,42.0,0.18982033077650431
KY,2007-06-30,394807.0,42.0,0.19567333565166067
KY,2007-09-30,394807.0,42.0,0.19399658476770032
KY,2007-12-31,394807.0,42.0,0.18732781796322398
KY,2008-03-31,394807.0,42.0,0.184524930000708
KY,2008-06-30,394807.0,42.0,0.189329604747928
KY,2008-09-30,394807.0,42.0,0.18691908318179398
KY,2008-12-31,394807.0,42.0,0.17216953751567302
KY,2009-03-31,394807.0,42.0,0.16521320717346832
KY,2009-06-30,394807.0,42.0,0.1674175199299057
KY,2009-09-30,394807.0,42.0,0.16786338079584864
KY,2009-12-31,394807.0,42.0,0.165294968286481
KY,2010-03-31,394807.0,42.0,0.16838831336901364
KY,2010-06-30,394807.0,42.0,0.16720671782358631
KY,2010-09-30,394807.0,42.0,0.15780462259066333
KY,2010-12-31,394807.0,42.0,0.15911812533394934
KY,2011-03-31,394807.0,42.0,0.16127234288811068
KY,2011-06-30,394807.0,42.0,0.15590089916038033
KY,2011-09-30,394807.0,42.0,0.146993711707326
KY,2011-12-31,394807.0,42.0,0.14049892416963183
KY,2012-03-31,394807.0,42.0,0.13378090968616826
KY,2012-06-30,394807.0,42.0,0.12720782586140267
KY,2012-09-30,394807.0,42.0,0.12513650331186735
KY,2012-12-31,394807.0,42.0,0.12130010542636381
KY,2013-03-31,394807.0,42.0,0.12510291221062037
KY,2013-06-30,394807.0,42.0,0.12778002185495896
KY,2013-09-30,394807.0,42.0,0.13912400351593934
KY,2013-12-31,394807.0,42.0,0.13655530934453178
KY,2014-03-31,394807.0,42.0,0.13571803411551867
KY,2014-06-30,394807.0,42.0,0.13262036674119637
KY,2014-09-30,394807.0,42.0,0.1321307283617181
KY,2014-12-31,394807.0,42.0,0.1303821830276542
KY,2015-03-31,394807.0,42.0,0.12889430530883456
KY,2015-06-30,394807.0,42.0,0.13234017361792175
KY,2015-09-30,394807.0,42.0,0.13378093944796002
KY,2015-12-31,394807.0,42.0,0.1349002516375349
KY,2016-03-31,394807.0,42.0,0.13127520647758714
KY,2016-06-30,394807.0,42.0,0.13118612445261071
LA,1999-06-30,394910.0,45.0,
LA,1999-09-30,394910.0,45.0,
LA,1999-12-31,394910.0,45.0,
LA,2000-03-31,394910.0,45.0,
LA,2000-06-30,394910.0,45.0,
LA,2000-09-30,394910.0,45.0,
LA,2000-12-31,394910.0,45.0,
LA,2001-03-31,394910.0,45.0,
LA,2001-06-30,394910.0,45.0,
LA,2001-09-30,394910.0,45.0,
LA,2001-12-31,394910.0,45.0,
LA,2002-03-31,394910.0,45.0,
LA,2002-06-30,394910.0,45.0,
LA,2002-09-30,394910.0,45.0,
LA,2002-12-31,394910.0,45.0,
LA,2003-03-31,394910.0,45.0,
LA,2003-06-30,394910.0,45.0,
LA,2003-09-30,394910.0,45.0,
LA,2003-12-31,394910.0,45.0,
LA,2004-03-31,394910.0,45.0,
LA,2004-06-30,394910.0,45.0,
LA,2004-09-30,394910.0,45.0,
LA,2004-12-31,394910.0,45.0,
LA,2005-03-31,394910.0,45.0,
LA,2005-06-30,394910.0,45.0,0.22518351452983748
LA,2005-09-30,394910.0,45.0,0.231279041448716
LA,2005-12-31,394910.0,45.0,0.24963804220070152
LA,2006-03-31,394910.0,45.0,0.2522695277750575
LA,2006-06-30,394910.0,45.0,0.243613216834126
LA,2006-09-30,394910.0,45.0,0.225962097981757
LA,2006-12-31,394910.0,45.0,0.21367986606968348
LA,2007-03-31,394910.0,45.0,0.2106072150517625
LA,2007-06-30,394910.0,45.0,0.215234073460264
LA,2007-09-30,394910.0,45.0,0.223230561602434
LA,2007-12-31,394910.0,45.0,0.2087672047566375
LA,2008-03-31,394910.0,45.0,0.18410299252356999
LA,2008-06-30,394910.0,45.0,0.19788559056517152
LA,2008-09-30,394910.0,45.0,0.2107611366615115
LA,2008-12-31,394910.0,45.0,0.216692287219164
LA,2009-03-31,394910.0,45.0,0.2292297718181665
LA,2009-06-30,394910.0,45.0,0.24772883056313
LA,2009-09-30,394910.0,45.0,0.256741532902807
LA,2009-12-31,394910.0,45.0,0.2521790652832745
LA,2010-03-31,394910.0,45.0,0.2627091974222775
LA,2010-06-30,394910.0,45.0,0.26545774233851904
LA,2010-09-30,394910.0,45.0,0.245724715637863
LA,2010-12-31,394910.0,45.0,0.239329266318339
LA,2011-03-31,394910.0,45.0,0.23972059330503748
LA,2011-06-30,394910.0,45.0,0.2271482410088055
LA,2011-09-30,394910.0,45.0,0.21739792905093802
LA,2011-12-31,394910.0,45.0,0.2077708456681365
LA,2012-03-31,394910.0,45.0,0.198227473474779
LA,2012-06-30,394910.0,45.0,0.1849031440210755
LA,2012-09-30,394910.0,45.0,0.18400219877326499
LA,2012-12-31,394910.0,45.0,0.17996949059117595
LA,2013-03-31,394910.0,45.0,0.188471709264951
LA,2013-06-30,394910.0,45.0,0.18666924556960976
LA,2013-09-30,394910.0,45.0,0.203568694646485
LA,2013-12-31,394910.0,45.0,0.194090592634868
LA,2014-03-31,394910.0,45.0,0.195620665902288
LA,2014-06-30,394910.0,45.0,0.1958313795669065
LA,2014-09-30,394910.0,45.0,0.19234004844595198
LA,2014-12-31,394910.0,45.0,0.196570426315155
LA,2015-03-31,394910.0,45.0,0.19366765335272798
LA,2015-06-30,394910.0,45.0,0.1969052989156705
LA,2015-09-30,394910.0,45.0,0.20194171909673753
LA,2015-12-31,394910.0,45.0,0.20771689423761197
LA,2016-03-31,394910.0,45.0,0.2066164064704775
LA,2016-06-30,394910.0,45.0,0.2089254124122355
MA,1999-06-30,394404.0,10.0,0.28498489218234263
MA,1999-09-30,394404.0,10.0,0.30493445430179
MA,1999-12-31,394404.0,10.0,0.3151189840728357
MA,2000-03-31,394404.0,10.0,0.33812469996021605
MA,2000-06-30,394404.0,10.0,0.354908652745237
MA,2000-09-30,394404.0,10.0,0.3569753604420463
MA,2000-12-31,394404.0,10.0,0.3564036770523593
MA,2001-03-31,394404.0,10.0,0.35007024313895735
MA,2001-06-30,394404.0,10.0,0.3655575041847147
MA,2001-09-30,394404.0,10.0,0.36787909101603766
MA,2001-12-31,394404.0,10.0,0.37590135039603906
MA,2002-03-31,394404.0,10.0,0.38690592525403794
MA,2002-06-30,394404.0,10.0,0.387610218691307
MA,2002-09-30,394404.0,10.0,0.38220315514583963
MA,2002-12-31,394404.0,10.0,0.388310110085603
MA,2003-03-31,394404.0,10.0,0.38631696847128905
MA,2003-06-30,394404.0,10.0,0.37423982273279766
MA,2003-09-30,394404.0,10.0,0.40597387655211664
MA,2003-12-31,394404.0,10.0,0.404282503648207
MA,2004-03-31,394404.0,10.0,0.3959626264697893
MA,2004-06-30,394404.0,10.0,0.4321301231790123
MA,2004-09-30,394404.0,10.0,0.4205013089079133
MA,2004-12-31,394404.0,10.0,0.42870159594887536
MA,2005-03-31,394404.0,10.0,0.43882272566929065
MA,2005-06-30,394404.0,10.0,0.434303202827044
MA,2005-09-30,394404.0,10.0,0.440127675523929
MA,2005-12-31,394404.0,10.0,0.455486190251788
MA,2006-03-31,394404.0,10.0,0.45209291551025227
MA,2006-06-30,394404.0,10.0,0.452968560501917
MA,2006-09-30,394404.0,10.0,0.43730937226401334
MA,2006-12-31,394404.0,10.0,0.41925838033509494
MA,2007-03-31,394404.0,10.0,0.41184307376110096
MA,2007-06-30,394404.0,10.0,0.418260317311761
MA,2007-09-30,394404.0,10.0,0.4075552865616527
MA,2007-12-31,394404.0,10.0,0.38498359793759
MA,2008-03-31,394404.0,10.0,0.366942482504
MA,2008-06-30,394404.0,10.0,0.36240119328552534
MA,2008-09-30,394404.0,10.0,0.3560824495214034
MA,2008-12-31,394404.0,10.0,0.3261204990184636
MA,2009-03-31,394404.0,10.0,0.30838645399076464
MA,2009-06-30,394404.0,10.0,0.3126072555026033
MA,2009-09-30,394404.0,10.0,0.3139623807254483
MA,2009-12-31,394404.0,10.0,0.31028840977905836
MA,2010-03-31,394404.0,10.0,0.31657416414740464
MA,2010-06-30,394404.0,10.0,0.3162872845864417
MA,2010-09-30,394404.0,10.0,0.29767160637395934
MA,2010-12-31,394404.0,10.0,0.2956811468340253
MA,2011-03-31,394404.0,10.0,0.29885775573223367
MA,2011-06-30,394404.0,10.0,0.28566070374314667
MA,2011-09-30,394404.0,10.0,0.27057596540250134
MA,2011-12-31,394404.0,10.0,0.2601364261496027
MA,2012-03-31,394404.0,10.0,0.2501303185847117
MA,2012-06-30,394404.0,10.0,0.24375557422126568
MA,2012-09-30,394404.0,10.0,0.239199133874615
MA,2012-12-31,394404.0,10.0,0.23273142036105132
MA,2013-03-31,394404.0,10.0,0.24327432219307968
MA,2013-06-30,394404.0,10.0,0.250766065310369
MA,2013-09-30,394404.0,10.0,0.27496122933913597
MA,2013-12-31,394404.0,10.0,0.272875701491257
MA,2014-03-31,394404.0,10.0,0.27167604192815364
MA,2014-06-30,394404.0,10.0,0.26880863265023464
MA,2014-09-30,394404.0,10.0,0.27023908786543166
MA,2014-12-31,394404.0,10.0,0.2659913164859353
MA,2015-03-31,394404.0,10.0,0.263079469990353
MA,2015-06-30,394404.0,10.0,0.2668030623526813
MA,2015-09-30,394404.0,10.0,0.2715502271561833
MA,2015-12-31,394404.0,10.0,0.27639472627303
MA,2016-03-31,394404.0,10.0,0.269518004649588
MA,2016-06-30,394404.0,10.0,0.26894068516316266
MD,1999-06-30,394358.0,20.0,0.18238959577606603
MD,1999-09-30,394358.0,20.0,0.18865611782343902
MD,1999-12-31,394358.0,20.0,0.19061766918312298
MD,2000-03-31,394358.0,20.0,0.200798344630956
MD,2000-06-30,394358.0,20.0,0.203623161363684
MD,2000-09-30,394358.0,20.0,0.1978127449638277
MD,2000-12-31,394358.0,20.0,0.19145945501723668
MD,2001-03-31,394358.0,20.0,0.18262193118531933
MD,2001-06-30,394358.0,20.0,0.18635837835809232
MD,2001-09-30,394358.0,20.0,0.18455266139973767
MD,2001-12-31,394358.0,20.0,0.1861543396330473
MD,2002-03-31,394358.0,20.0,0.18972942151914898
MD,2002-06-30,394358.0,20.0,0.188673808334753
MD,2002-09-30,394358.0,20.0,0.18348736057453366
MD,2002-12-31,394358.0,20.0,0.18425867825552567
MD,2003-03-31,394358.0,20.0,0.18247091702177065
MD,2003-06-30,394358.0,20.0,0.17772353363441099
MD,2003-09-30,394358.0,20.0,0.196027412479449
MD,2003-12-31,394358.0,20.0,0.19752585613655335
MD,2004-03-31,394358.0,20.0,0.195522270560992
MD,2004-06-30,394358.0,20.0,0.21621594345178666
MD,2004-09-30,394358.0,20.0,0.21468114558142368
MD,2004-12-31,394358.0,20.0,0.22395972479490733
MD,2005-03-31,394358.0,20.0,0.23479812463261032
MD,2005-06-30,394358.0,20.0,0.24018427384959132
MD,2005-09-30,394358.0,20.0,0.2577238671080387
MD,2005-12-31,394358.0,20.0,0.2814246958501147
MD,2006-03-31,394358.0,20.0,0.29183274980323665
MD,2006-06-30,394358.0,20.0,0.30494330304435063
MD,2006-09-30,394358.0,20.0,0.30216851960957763
MD,2006-12-31,394358.0,20.0,0.29650920366660266
MD,2007-03-31,394358.0,20.0,0.294343240327481
MD,2007-06-30,394358.0,20.0,0.30330825899106867
MD,2007-09-30,394358.0,20.0,0.2993979957785337
MD,2007-12-31,394358.0,20.0,0.2854590723361797
MD,2008-03-31,394358.0,20.0,0.2754767517897073
MD,2008-06-30,394358.0,20.0,0.278111985275131
MD,2008-09-30,394358.0,20.0,0.26900418929192466
MD,2008-12-31,394358.0,20.0,0.24594288933089367
MD,2009-03-31,394358.0,20.0,0.23193933747125597
MD,2009-06-30,394358.0,20.0,0.23168199183296
MD,2009-09-30,394358.0,20.0,0.228947187304158
MD,2009-12-31,394358.0,20.0,0.22612259575478366
MD,2010-03-31,394358.0,20.0,0.23513121688504665
MD,2010-06-30,394358.0,20.0,0.23114334171338
MD,2010-09-30,394358.0,20.0,0.21594419613410232
MD,2010-12-31,394358.0,20.0,0.21149307631534034
MD,2011-03-31,394358.0,20.0,0.20779978722256698
MD,2011-06-30,394358.0,20.0,0.19842487700696768
MD,2011-09-30,394358.0,20.0,0.18868192190930033
MD,2011-12-31,394358.0,20.0,0.17984499762357767
MD,2012-03-31,394358.0,20.0,0.17270470495103066
MD,2012-06-30,394358.0,20.0,0.16657374654718302
MD,2012-09-30,394358.0,20.0,0.16491257273085133
MD,2012-12-31,394358.0,20.0,0.16056803286122567
MD,2013-03-31,394358.0,20.0,0.16605855405494566
MD,2013-06-30,394358.0,20.0,0.16910782516116066
MD,2013-09-30,394358.0,20.0,0.18297836282660232
MD,2013-12-31,394358.0,20.0,0.17987788118205036
MD,2014-03-31,394358.0,20.0,0.17787070078234066
MD,2014-06-30,394358.0,20.0,0.17428412534574467
MD,2014-09-30,394358.0,20.0,0.17367191140315832
MD,2014-12-31,394358.0,20.0,0.17005930513529166
MD,2015-03-31,394358.0,20.0,0.16664821754414
MD,2015-06-30,394358.0,20.0,0.169546112068884
MD,2015-09-30,394358.0,20.0,0.170530128616179
MD,2015-12-31,394358.0,20.0,0.17127429346475168
MD,2016-03-31,394358.0,20.0,0.16530829758065566
MD,2016-06-30,394358.0,20.0,0.16423187418841934
MI,1999-06-30,394532.0,12.0,0.18306207910133102
MI,1999-09-30,394532.0,12.0,0.19454892592470865
MI,1999-12-31,394532.0,12.0,0.1976514337034513
MI,2000-03-31,394532.0,12.0,0.21183482981227267
MI,2000-06-30,394532.0,12.0,0.21584456394079898
MI,2000-09-30,394532.0,12.0,0.2107805221190997
MI,2000-12-31,394532.0,12.0,0.20536809993368635
MI,2001-03-31,394532.0,12.0,0.19779817771342068
MI,2001-06-30,394532.0,12.0,0.20307288228149167
MI,2001-09-30,394532.0,12.0,0.20082779428039368
MI,2001-12-31,394532.0,12.0,0.20301168333974565
MI,2002-03-31,394532.0,12.0,0.20620726076568532
MI,2002-06-30,394532.0,12.0,0.2023309944618963
MI,2002-09-30,394532.0,12.0,0.195461180837772
MI,2002-12-31,394532.0,12.0,0.19334108841048833
MI,2003-03-31,394532.0,12.0,0.18887838912728935
MI,2003-06-30,394532.0,12.0,0.18158030609630402
MI,2003-09-30,394532.0,12.0,0.19647150015382997
MI,2003-12-31,394532.0,12.0,0.19391192554301964
MI,2004-03-31,394532.0,12.0,0.1865097670183907
MI,2004-06-30,394532.0,12.0,0.19969874229861365
MI,2004-09-30,394532.0,12.0,0.192956909046738
MI,2004-12-31,394532.0,12.0,0.19472428478217965
MI,2005-03-31,394532.0,12.0,0.19669049316209167
MI,2005-06-30,394532.0,12.0,0.19262280838961499
MI,2005-09-30,394532.0,12.0,0.1958753406902143
MI,2005-12-31,394532.0,12.0,0.20487294302026934
MI,2006-03-31,394532.0,12.0,0.204407152289637
MI,2006-06-30,394532.0,12.0,0.20724917243185634
MI,2006-09-30,394532.0,12.0,0.20097910276473566
MI,2006-12-31,394532.0,12.0,0.19373673913762468
MI,2007-03-31,394532.0,12.0,0.18924771175280367
MI,2007-06-30,394532.0,12.0,0.190436763879443
MI,2007-09-30,394532.0,12.0,0.18784806270644303
MI,2007-12-31,394532.0,12.0,0.1784922096931867
MI,2008-03-31,394532.0,12.0,0.17091841490401002
MI,2008-06-30,394532.0,12.0,0.170341789670591
MI,2008-09-30,394532.0,12.0,0.15955763469004333
MI,2008-12-31,394532.0,12.0,0.14032335450470132
MI,2009-03-31,394532.0,12.0,0.12875536937910495
MI,2009-06-30,394532.0,12.0,0.12444675130196207
MI,2009-09-30,394532.0,12.0,0.11702796342599707
MI,2009-12-31,394532.0,12.0,0.1112215211692048
MI,2010-03-31,394532.0,12.0,0.1098477069297255
MI,2010-06-30,394532.0,12.0,0.10606203291218924
MI,2010-09-30,394532.0,12.0,0.09811274154282128
MI,2010-12-31,394532.0,12.0,0.09581633692535957
MI,2011-03-31,394532.0,12.0,0.09575230939381761
MI,2011-06-30,394532.0,12.0,0.0908218984433264
MI,2011-09-30,394532.0,12.0,0.08592291045962737
MI,2011-12-31,394532.0,12.0,0.08295120119234937
MI,2012-03-31,394532.0,12.0,0.08084362262078454
MI,2012-06-30,394532.0,12.0,0.07945910110386707
MI,2012-09-30,394532.0,12.0,0.08000186851925177
MI,2012-12-31,394532.0,12.0,0.07873943277104817
MI,2013-03-31,394532.0,12.0,0.0821195479572111
MI,2013-06-30,394532.0,12.0,0.08550562090164626
MI,2013-09-30,394532.0,12.0,0.09601485160056783
MI,2013-12-31,394532.0,12.0,0.09690808185702253
MI,2014-03-31,394532.0,12.0,0.09778326131602537
MI,2014-06-30,394532.0,12.0,0.09688780397081043
MI,2014-09-30,394532.0,12.0,0.09805460038107323
MI,2014-12-31,394532.0,12.0,0.09717776634043616
MI,2015-03-31,394532.0,12.0,0.09484673205600763
MI,2015-06-30,394532.0,12.0,0.0970676764556499
MI,2015-09-30,394532.0,12.0,0.09844175102851606
MI,2015-12-31,394532.0,12.0,0.0983484060387906
MI,2016-03-31,394532.0,12.0,0.09576166620039035
MI,2016-06-30,394532.0,12.0,0.09694627560541792
MN,1999-06-30,394865.0,16.0,0.18983743042215898
MN,1999-09-30,394865.0,16.0,0.20347031305324367
MN,1999-12-31,394865.0,16.0,0.209025787807533
MN,2000-03-31,394865.0,16.0,0.22411581960717267
MN,2000-06-30,394865.0,16.0,0.233521330576565
MN,2000-09-30,394865.0,16.0,0.233522115993924
MN,2000-12-31,394865.0,16.0,0.23147882583285698
MN,2001-03-31,394865.0,16.0,0.22625014373831567
MN,2001-06-30,394865.0,16.0,0.23585836476914568
MN,2001-09-30,394865.0,16.0,0.235308441489217
MN,2001-12-31,394865.0,16.0,0.2387927107922537
MN,2002-03-31,394865.0,16.0,0.24439797369230368
MN,2002-06-30,394865.0,16.0,0.24264112660621232
MN,2002-09-30,394865.0,16.0,0.23716971557365232
MN,2002-12-31,394865.0,16.0,0.23858496412070931
MN,2003-03-31,394865.0,16.0,0.23533563233849966
MN,2003-06-30,394865.0,16.0,0.22856718201620166
MN,2003-09-30,394865.0,16.0,0.24915814417680568
MN,2003-12-31,394865.0,16.0,0.2474875044675767
MN,2004-03-31,394865.0,16.0,0.24125892549820502
MN,2004-06-30,394865.0,16.0,0.26177812217140234
MN,2004-09-30,394865.0,16.0,0.25424904026101464
MN,2004-12-31,394865.0,16.0,0.257770105009642
MN,2005-03-31,394865.0,16.0,0.26312090354729534
